lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH2,158,2018-04-11 19:24:47,2018-04-11 19:25:02,15,3000,200,0.547978,0.748191,0.000000,1.000000,Unacceptable,
ECG_CH2,159,2018-04-11 19:25:02,2018-04-11 19:25:17,15,3000,200,0.632477,0.691969,0.000000,1.000000,Unacceptable,
ECG_CH2,160,2018-04-11 19:25:17,2018-04-11 19:25:32,15,3000,200,0.638924,0.704325,0.000000,1.000000,Unacceptable,
ECG_CH2,161,2018-04-11 19:25:32,2018-04-11 19:25:47,15,3000,200,0.779901,0.854871,0.000000,1.000000,Unacceptable,
ECG_CH2,162,2018-04-11 19:25:47,2018-04-11 19:26:02,15,3000,200,0.738032,0.824137,0.000000,1.000000,Unacceptable,
ECG_CH2,163,2018-04-11 19:26:02,2018-04-11 19:26:17,15,3000,200,0.717257,0.691210,0.000000,1.000000,Barely acceptable,
ECG_CH2,164,2018-04-11 19:26:17,2018-04-11 19:26:32,15,3000,200,0.611088,0.670091,0.000000,1.000000,Barely acceptable,
ECG_CH2,165,2018-04-11 19:26:32,2018-04-11 19:26:47,15,3000,200,0.721186,0.765469,0.000000,1.000000,Barely acceptable,
ECG_CH2,166,2018-04-11 19:26:47,2018-04-11 19:27:02,15,3000,200,0.694285,0.851392,0.000000,1.000000,Barely acceptable,
ECG_CH2,167,2018-04-11 19:27:02,2018-04-11 19:27:17,15,3000,200,0.509451,0.521987,0.000000,1.000000,Barely acceptable,
ECG_CH2,168,2018-04-11 19:27:17,2018-04-11 19:27:32,15,3000,200,0.653789,0.770462,0.000000,1.000000,Unacceptable,
ECG_CH2,169,2018-04-11 19:27:32,2018-04-11 19:27:47,15,3000,200,0.789307,0.864943,0.000000,1.000000,Unacceptable,
ECG_CH2,170,2018-04-11 19:27:47,2018-04-11 19:28:02,15,3000,200,0.701225,0.765870,0.000000,1.000000,Barely acceptable,
ECG_CH2,171,2018-04-11 19:28:02,2018-04-11 19:28:17,15,3000,200,0.577046,0.626966,0.000000,1.000000,Barely acceptable,
ECG_CH2,172,2018-04-11 19:28:17,2018-04-11 19:28:32,15,3000,200,0.656312,0.649197,0.000000,1.000000,Barely acceptable,
ECG_CH2,173,2018-04-11 19:28:32,2018-04-11 19:28:47,15,3000,200,0.794045,0.934333,0.000000,1.000000,Unacceptable,
ECG_CH2,174,2018-04-11 19:28:47,2018-04-11 19:29:02,15,3000,200,0.602675,0.582057,0.000000,1.000000,Unacceptable,
ECG_CH2,175,2018-04-11 19:29:02,2018-04-11 19:29:17,15,3000,200,0.748229,0.849441,0.000000,1.000000,Unacceptable,
ECG_CH2,176,2018-04-11 19:29:17,2018-04-11 19:29:32,15,3000,200,0.741948,0.839893,0.000000,1.000000,Unacceptable,
ECG_CH2,177,2018-04-11 19:29:32,2018-04-11 19:29:47,15,3000,200,0.757695,0.848866,0.000000,1.000000,Barely acceptable,
ECG_CH2,178,2018-04-11 19:29:47,2018-04-11 19:30:02,15,3000,200,0.638248,0.694620,0.000000,1.000000,Barely acceptable,
ECG_CH2,179,2018-04-11 19:30:02,2018-04-11 19:30:17,15,3000,200,0.621121,0.674958,0.000000,1.000000,Barely acceptable,
ECG_CH2,180,2018-04-11 19:30:17,2018-04-11 19:30:32,15,3000,200,0.694050,0.726514,0.000000,1.000000,Unacceptable,
